"ENSMBL.ID"	"log2FoldChange"	"padj"	"ENTREZID"	"SYMBOL"	"GENENAME"
"ENSG00000263004"	-0.788875764732145	4.57109180805275e-18	NA	NA	NA
"ENSG00000263006"	0.155787959501493	0.0569526226363608	727758	"ROCK1P1"	"Rho associated coiled-coil containing protein kinase 1 pseudogene 1"
"ENSG00000263020"	0.165757937431346	0.00011293860188709	58496	"LY6G5B"	"lymphocyte antigen 6 family member G5B"
"ENSG00000263065"	-1.8875525890274	6.11162261990927e-50	NA	NA	NA
"ENSG00000263069"	0.363340711326375	3.50751889087028e-06	100294362	"LOC100294362"	"uncharacterized LOC100294362"
"ENSG00000263072"	-0.475171217862599	4.95014653505821e-26	NA	NA	NA
"ENSG00000263126"	-0.076450969294442	0.248218018648352	NA	NA	NA
"ENSG00000263142"	-0.594985864507556	1.21339476685275e-21	NA	NA	NA
"ENSG00000263155"	1.10897427752994	1.26983828408131e-57	100820829	"MYZAP"	"myocardial zonula adherens protein"
"ENSG00000263165"	0.0675874010104849	0.0904515270457564	NA	NA	NA
"ENSG00000263171"	0.954009634679327	5.53791885583811e-52	NA	NA	NA
"ENSG00000263179"	0.59279628990507	4.71481242017029e-18	NA	NA	NA
"ENSG00000263212"	-0.185535224454497	3.51430192183237e-05	NA	NA	NA
"ENSG00000263218"	0.262813690972836	0.00194039514113865	NA	NA	NA
"ENSG00000263244"	0.46724846747083	3.70671670901487e-19	NA	NA	NA
"ENSG00000263266"	0.0406610675036351	0.475844582233776	NA	NA	NA
"ENSG00000263272"	-0.141333587028498	0.0334957636218207	NA	NA	NA
"ENSG00000263276"	-0.0572565857063173	0.232821800880844	NA	NA	NA
"ENSG00000263327"	-0.279740903336334	0.00279365154541552	202020	"TAPT1-AS1"	"TAPT1 antisense RNA 1 (head to head)"
"ENSG00000263335"	-1.72917843569026	3.01559638100546e-54	NA	NA	NA
"ENSG00000263345"	-0.42396087117619	7.32221819590926e-08	NA	NA	NA
"ENSG00000263366"	0.144460509744368	0.202952422774681	NA	NA	NA
"ENSG00000263388"	0.207564007272285	0.00922448286234187	NA	NA	NA
"ENSG00000263400"	-0.705893388258753	4.62432517140197e-19	101101775	"TMEM220-AS1"	"TMEM220 antisense RNA 1"
"ENSG00000263424"	-0.675800881983025	1.6719662921461e-12	NA	NA	NA
"ENSG00000263464"	0.549132158011704	1.8991926764733e-20	653598	"PPIAL4C"	"peptidylprolyl isomerase A like 4C"
"ENSG00000263465"	-0.109137767162675	2.26114780952682e-05	10929	"SRSF8"	"serine and arginine rich splicing factor 8"
"ENSG00000263528"	1.26528304675387	7.19615704433165e-80	9641	"IKBKE"	"inhibitor of nuclear factor kappa B kinase subunit epsilon"
"ENSG00000263535"	0.131816780229833	0.0139303361228707	NA	NA	NA
"ENSG00000263563"	0.0247797823485656	0.57225329079621	NA	NA	NA
"ENSG00000263585"	0.337289221706924	3.34962872589625e-05	NA	NA	NA
"ENSG00000263590"	-0.334613876883714	7.76656872631731e-07	NA	NA	NA
"ENSG00000263620"	-0.848800955750344	7.77790141945618e-37	6844	"VAMP2"	"vesicle associated membrane protein 2"
"ENSG00000263624"	0.0839122152103615	0.325231057968185	NA	NA	NA
"ENSG00000263639"	-3.81599608033509	7.05231046226933e-120	4477	"MSMB"	"microseminoprotein beta"
"ENSG00000263647"	0.0174979063307717	0.881747623100586	NA	NA	NA
"ENSG00000263698"	-0.0543626135128589	0.524120717731019	NA	NA	NA
"ENSG00000263715"	-0.518067804695848	6.44658632205411e-14	1394	"CRHR1"	"corticotropin releasing hormone receptor 1"
"ENSG00000263731"	-0.0767211141014096	0.275186319732549	NA	NA	NA
"ENSG00000263740"	0.58665093150972	0.00277328165434306	NA	NA	NA
"ENSG00000263753"	-0.688219028232011	1.42592567864565e-54	339290	"LINC00667"	"long intergenic non-protein coding RNA 667"
"ENSG00000263756"	0.130178118611868	0.0812091147535072	NA	NA	NA
"ENSG00000263766"	0.561085054300908	3.14636736759306e-38	NA	NA	NA
"ENSG00000263798"	-0.0460767846564054	0.416119712152462	NA	NA	NA
"ENSG00000263809"	-0.208794752640632	1.57713200919632e-05	NA	NA	NA
"ENSG00000263812"	-1.14396283075036	1.03151432321464e-44	284276	"LINC00908"	"long intergenic non-protein coding RNA 908"
"ENSG00000263818"	-0.248264127262986	0.00117632857285028	100131347	"LOC100131347"	"RAD52 motif containing 1 pseudogene"
"ENSG00000263823"	0.149431779176352	0.0272553133939572	NA	NA	NA
"ENSG00000263826"	-0.859126948304861	1.5695058242561e-24	NA	NA	NA
"ENSG00000263843"	0.176394161322156	0.00229613050560712	100287042	"LOC100287042"	"uncharacterized LOC100287042"
"ENSG00000263846"	0.866826780467046	4.40884901809762e-54	NA	NA	NA
"ENSG00000263859"	-0.0486103828412336	0.588036116333279	NA	NA	NA
"ENSG00000263873"	0.609265809093864	1.32071873098505e-08	NA	NA	NA
"ENSG00000263887"	0.6175822174915	1.85608709288493e-22	NA	NA	NA
"ENSG00000263917"	-0.603971725542557	1.18802449267961e-23	NA	NA	NA
"ENSG00000263956"	-0.343740287848109	3.8650058707933e-07	200030	"NBPF11"	"NBPF member 11"
"ENSG00000263961"	-0.658868377614246	6.03349752288937e-20	440712	"C1orf186"	"chromosome 1 open reading frame 186"
"ENSG00000263986"	-0.144737327170948	0.000549818842724791	NA	NA	NA
"ENSG00000264019"	0.667944880391659	2.49087505573194e-32	NA	NA	NA
"ENSG00000264044"	0.103481146911133	0.0566976481167772	NA	NA	NA
"ENSG00000264058"	-0.0910348950889742	0.0145154385726592	125113	"KRT222"	"keratin 222"
"ENSG00000264112"	-0.519778846548263	5.93904176002397e-09	NA	NA	NA
"ENSG00000264187"	-0.318594990331121	1.47256388873163e-07	NA	NA	NA
"ENSG00000264204"	-0.250759848792521	0.0163439244489472	NA	NA	NA
"ENSG00000264230"	-0.276449490790997	1.08480561864508e-05	643650	"LINC00842"	"long intergenic non-protein coding RNA 842"
"ENSG00000264235"	0.142691894815112	0.000155329849596755	104968399	"LOC104968399"	"uncharacterized LOC104968399"
"ENSG00000264247"	-0.206548708101481	1.59115917876226e-05	400657	"LINC00909"	"long intergenic non-protein coding RNA 909"
"ENSG00000264272"	-0.237230617767976	0.00039545988732205	NA	NA	NA
"ENSG00000264281"	-0.149779145738398	0.0203914601412325	NA	NA	NA
"ENSG00000264324"	-0.0323483957213502	0.546639854062216	NA	NA	NA
"ENSG00000264343"	-0.439362281583473	6.17869983936033e-14	388677	"NOTCH2NL"	"notch 2 N-terminal like"
"ENSG00000264350"	0.852904977830859	9.77938930708625e-40	NA	NA	NA
"ENSG00000264364"	-0.203389255501608	1.08614742948187e-14	140735	"DYNLL2"	"dynein light chain LC8-type 2"
"ENSG00000264443"	-0.0445516460432166	0.462858863131292	NA	NA	NA
"ENSG00000264456"	1.17383412586279	1.60725743349297e-38	NA	NA	NA
"ENSG00000264501"	0.395374255822564	8.9257673906879e-10	NA	NA	NA
"ENSG00000264514"	-0.720070148617102	6.94148758732904e-14	NA	NA	NA
"ENSG00000264522"	-0.280374682196741	4.46760378201903e-23	56957	"OTUD7B"	"OTU deubiquitinase 7B"
"ENSG00000264538"	-0.0390862151249786	0.640523280486452	NA	NA	NA
"ENSG00000264545"	0.232136611809364	5.45424868609604e-06	NA	NA	NA
"ENSG00000264558"	0.419401302902896	1.67632270844224e-37	NA	NA	NA
"ENSG00000264575"	-0.628063713625653	3.68031360243304e-21	NA	NA	NA
"ENSG00000264577"	-0.203583262121777	0.000379896266340089	NA	NA	NA
"ENSG00000264578"	-0.0311008815666232	0.541193722641888	NA	NA	NA
"ENSG00000264666"	0.0543710714697837	0.592801998595444	NA	NA	NA
"ENSG00000264668"	0.0263617485809147	0.667763274708381	286128	"ZFP41"	"ZFP41 zinc finger protein"
"ENSG00000264701"	-0.117510933546907	0.0994616789706832	NA	NA	NA
"ENSG00000264772"	0.938985940876559	4.44252317627177e-154	NA	NA	NA
"ENSG00000264785"	0.835418107416692	3.90894264992419e-12	NA	NA	NA
"ENSG00000264813"	-0.411158286967606	2.82733874889546e-07	1636	"ACE"	"angiotensin I converting enzyme"
"ENSG00000264859"	-1.17696254241499	3.47971945688882e-38	100652770	"DSG2-AS1"	"DSG2 antisense RNA 1"
"ENSG00000264885"	-0.223713256330779	3.89007172863674e-07	NA	NA	NA
"ENSG00000264920"	0.390482115795952	3.32340188167145e-09	102724532	"LOC102724532"	"uncharacterized LOC102724532"
"ENSG00000264982"	0.520910935327295	1.02734070451258e-18	NA	NA	NA
"ENSG00000265018"	-0.436287048916219	7.31674000759883e-06	414224	"AGAP12P"	"ArfGAP with GTPase domain, ankyrin repeat and PH domain 12, pseudogene"
"ENSG00000265091"	-0.42320154036036	4.22106347718481e-17	NA	NA	NA
"ENSG00000265107"	0.52862414266004	7.51152336687456e-08	2702	"GJA5"	"gap junction protein alpha 5"
"ENSG00000265118"	0.422331172567832	9.47413477642364e-08	NA	NA	NA
"ENSG00000265148"	0.104860560727578	0.00794314411376067	100506779	"TSPOAP1-AS1"	"TSPOAP1 antisense RNA 1"
"ENSG00000265168"	-0.96997530651441	1.48150878874777e-58	NA	NA	NA
"ENSG00000265188"	-0.996478861418317	2.1152268144841e-24	NA	NA	NA
"ENSG00000265190"	-0.310549319671309	3.0319649974098e-06	653145	"ANXA8"	"annexin A8"
"ENSG00000265194"	0.249729361842914	1.64818407017755e-05	NA	NA	NA
"ENSG00000265206"	1.11061156112648	2.57681203786618e-15	406934	"MIR142"	"microRNA 142"
"ENSG00000265241"	0.182328104439875	1.94484255637598e-13	9939	"RBM8A"	"RNA binding motif protein 8A"
"ENSG00000265257"	0.374060888703718	1.71371709837975e-18	NA	NA	NA
"ENSG00000265263"	-0.60950502168554	3.36942337738121e-32	NA	NA	NA
"ENSG00000265273"	0.651512026119408	2.29643427911035e-19	NA	NA	NA
"ENSG00000265298"	-0.0595427936490239	0.508372939920991	101929240	"LOC101929240"	"U5 small nuclear ribonucleoprotein 200 kDa helicase pseudogene"
"ENSG00000265303"	0.4818187294543	9.23474767649758e-18	NA	NA	NA
"ENSG00000265354"	0.460422232022611	1.74772040308867e-35	100287932	"TIMM23"	"translocase of inner mitochondrial membrane 23"
"ENSG00000265401"	0.057745903900206	0.177847272781873	NA	NA	NA
"ENSG00000265408"	0.208277324359567	1.50891616628598e-07	NA	NA	NA
"ENSG00000265479"	0.0251252078764719	0.715622844002839	441263	"DTX2P1-UPK3BP1-PMS2P11"	"DTX2P1-UPK3BP1-PMS2P11 readthrough, transcribed pseudogene"
"ENSG00000265491"	-0.193952848248331	3.52032550990247e-08	27246	"RNF115"	"ring finger protein 115"
"ENSG00000265496"	-0.642426564835866	2.81640838494049e-15	100302257	"MIR1539"	"microRNA 1539"
"ENSG00000265590"	0.132524254690153	0.000114553941184676	NA	NA	NA
"ENSG00000265618"	0.1844441601088	5.41513818577899e-05	NA	NA	NA
"ENSG00000265666"	-0.308910698950484	0.00145749404789112	101929693	"RARA-AS1"	"RARA antisense RNA 1"
"ENSG00000265681"	-0.3313429447145	1.41414103445375e-16	6139	"RPL17"	"ribosomal protein L17"
"ENSG00000265688"	0.444945117500619	1.30760465515151e-06	92659	"MAFG-AS1"	"MAFG antisense RNA 1 (head to head)"
"ENSG00000265690"	-0.546512394711004	2.24216966529855e-07	NA	NA	NA
"ENSG00000265735"	0.891253489617167	2.21332222914223e-06	NA	NA	NA
"ENSG00000265750"	-0.485519639280299	7.89209464376309e-13	NA	NA	NA
"ENSG00000265763"	-0.581925803103744	6.90855609971043e-13	118738	"ZNF488"	"zinc finger protein 488"
"ENSG00000265784"	-0.139030636739913	0.00112794569143649	NA	NA	NA
"ENSG00000265794"	0.588251985808849	5.05183307161407e-31	NA	NA	NA
"ENSG00000265808"	-0.267797790704915	5.71804174926854e-13	9554	"SEC22B"	"SEC22 homolog B, vesicle trafficking protein (gene/pseudogene)"
"ENSG00000265817"	0.348114350911988	5.75899863732139e-08	100861412	"FSBP"	"fibrinogen silencer binding protein"
"ENSG00000265818"	0.455830588963505	5.78836126767406e-31	NA	NA	NA
"ENSG00000265840"	0.41579667194426	1.71407561193157e-06	NA	NA	NA
"ENSG00000265888"	-0.0936007227964045	0.419808574320839	101927698	"DSCAS"	"DSC1/DSC2 antisense RNA"
"ENSG00000265936"	-0.169645928211737	0.0081510614249998	NA	NA	NA
"ENSG00000265972"	-1.1513322446583	7.81452500293537e-87	10628	"TXNIP"	"thioredoxin interacting protein"
"ENSG00000266028"	-0.870413931413532	2.32041629391098e-91	23380	"SRGAP2"	"SLIT-ROBO Rho GTPase activating protein 2"
"ENSG00000266036"	0.500989842968422	0.000178105356508454	NA	NA	NA
"ENSG00000266053"	-0.447537001468772	6.03345722128274e-14	101927275	"NDUFV2-AS1"	"NDUFV2 antisense RNA 1"
"ENSG00000266066"	-0.0175731085845745	0.820113984719155	NA	NA	NA
"ENSG00000266074"	-0.060580497974944	0.390214759360722	57597	"BAHCC1"	"BAH domain and coiled-coil containing 1"
"ENSG00000266076"	-0.791400505823381	1.29083995973982e-43	NA	NA	NA
"ENSG00000266086"	0.589676852049068	1.38852122662663e-24	NA	NA	NA
"ENSG00000266094"	0.0685943209772699	0.125086166514611	83593	"RASSF5"	"Ras association domain family member 5"
"ENSG00000266171"	0.430801922365653	2.33587401125055e-11	NA	NA	NA
"ENSG00000266173"	-0.231980374862406	1.118913777967e-10	92335	"STRADA"	"STE20-related kinase adaptor alpha"
"ENSG00000266202"	-0.818221635409145	3.60714320523111e-29	NA	NA	NA
"ENSG00000266208"	0.342021590952758	1.13580877571634e-05	NA	NA	NA
"ENSG00000266302"	-0.175777621411883	0.365477569794612	9720	"CCDC144A"	"coiled-coil domain containing 144A"
"ENSG00000266338"	-0.180135857178032	0.00327125569900847	284565	"NBPF15"	"NBPF member 15"
"ENSG00000266341"	-0.320932711085115	2.07909968790412e-09	NA	NA	NA
"ENSG00000266373"	0.135359205828712	0.0436612925985981	NA	NA	NA
"ENSG00000266412"	0.0677955779490881	0.0843981374016927	8031	"NCOA4"	"nuclear receptor coactivator 4"
"ENSG00000266469"	-0.065442303529735	0.171970269198281	NA	NA	NA
"ENSG00000266472"	0.316484745682971	4.05950074487065e-15	54460	"MRPS21"	"mitochondrial ribosomal protein S21"
"ENSG00000266490"	0.438027520738694	1.55273907485799e-12	NA	NA	NA
"ENSG00000266495"	-0.606607109379903	3.22391581232759e-28	NA	NA	NA
"ENSG00000266524"	-0.142972491025445	0.317469903275738	2662	"GDF10"	"growth differentiation factor 10"
"ENSG00000266527"	-1.00742714825227	1.08049917960884e-63	NA	NA	NA
"ENSG00000266642"	0.865706206261248	2.28148117003262e-54	NA	NA	NA
"ENSG00000266677"	-0.281422670760475	0.00455722647195068	NA	NA	NA
"ENSG00000266680"	0.320240545736201	1.973333470161e-07	NA	NA	NA
"ENSG00000266708"	0.0920717310129903	0.0380747203019287	NA	NA	NA
"ENSG00000266709"	1.34194071970769	1.13351342212079e-36	84815	"MGC12916"	"uncharacterized protein MGC12916"
"ENSG00000266714"	-0.596767692010175	4.20402886157025e-06	80022	"MYO15B"	"myosin XVB"
"ENSG00000266728"	0.294339349336172	1.11161211764303e-07	NA	NA	NA
"ENSG00000266729"	-0.0513675797223396	0.456254874433621	101927718	"DSG1-AS1"	"DSG1 antisense RNA 1"
"ENSG00000266751"	0.60116835312915	3.9142633317895e-26	100500905	"MIR3661"	"microRNA 3661"
"ENSG00000266820"	0.387991994104901	4.32461880396591e-06	NA	NA	NA
"ENSG00000266844"	-1.14934587700812	5.8643661875868e-44	NA	NA	NA
"ENSG00000266865"	-0.798335959825272	6.5394295912298e-39	NA	NA	NA
"ENSG00000266872"	-0.254074919549886	5.96497856344559e-05	NA	NA	NA
"ENSG00000266904"	-1.218334846147	3.13071020969774e-44	NA	NA	NA
"ENSG00000266921"	-0.292714256130957	0.00011082338964563	101928063	"LOC101928063"	"uncharacterized LOC101928063"
"ENSG00000266929"	-0.233157179914526	0.00783339017539716	NA	NA	NA
"ENSG00000266933"	-0.134065950847035	0.327562229631644	NA	NA	NA
"ENSG00000266953"	0.442085255517479	2.26507382843573e-23	NA	NA	NA
"ENSG00000266962"	0.554727746413173	8.75800805637778e-14	108783654	"LOC108783654"	"uncharacterized LOC108783654"
"ENSG00000266964"	-1.29983145806524	1.29660917531384e-52	5348	"FXYD1"	"FXYD domain containing ion transport regulator 1"
"ENSG00000266967"	0.10047756613288	0.014161627932746	80755	"AARSD1"	"alanyl-tRNA synthetase domain containing 1"
"ENSG00000266969"	0.155852639547041	0.00808239408051256	NA	NA	NA
"ENSG00000266978"	0.576615930582849	1.57417333292017e-07	NA	NA	NA
"ENSG00000266980"	-0.0314214767304126	0.651190833634904	NA	NA	NA
"ENSG00000266992"	-0.241455758048063	0.000127812925840595	NA	NA	NA
"ENSG00000266993"	-0.0774824399644517	0.0896197461998217	105378721	"LOC105378721"	"uncharacterized LOC105378721"
"ENSG00000266997"	-0.0450665661170921	0.457556024427452	NA	NA	NA
"ENSG00000267001"	0.122577157872413	0.0556379905760531	NA	NA	NA
"ENSG00000267002"	-0.466540850769696	3.24219633233221e-31	NA	NA	NA
"ENSG00000267007"	0.0592492251775361	0.616672593333686	NA	NA	NA
"ENSG00000267009"	-0.182379196677901	1.47920758797824e-06	NA	NA	NA
"ENSG00000267022"	-0.519946651783885	1.92909155914873e-15	NA	NA	NA
"ENSG00000267023"	-0.500164144403078	1.99259093660607e-24	NA	NA	NA
"ENSG00000267026"	-0.822866667112786	1.37702014281721e-22	102724684	"LOC102724684"	"uncharacterized LOC102724684"
"ENSG00000267040"	0.0488550597740367	0.419723667782394	NA	NA	NA
"ENSG00000267041"	-0.791571010552505	6.23845119491807e-32	342892	"ZNF850"	"zinc finger protein 850"
"ENSG00000267047"	0.0409869865560757	0.3958536475718	NA	NA	NA
"ENSG00000267048"	-0.146574147967743	0.0126254784448027	NA	NA	NA
"ENSG00000267059"	0.272131562773046	0.000463961515975399	10975	"UQCR11"	"ubiquinol-cytochrome c reductase, complex III subunit XI"
"ENSG00000267062"	-0.27859790167838	0.000650696334114876	NA	NA	NA
"ENSG00000267064"	-0.227287065229034	0.0188420666399817	100133957	"UXT-AS1"	"UXT antisense RNA 1"
"ENSG00000267078"	-0.481959714295308	4.90572245545714e-17	NA	NA	NA
"ENSG00000267080"	-0.603406034251931	3.56687952291213e-25	339201	"ASB16-AS1"	"ASB16 antisense RNA 1"
"ENSG00000267100"	-0.618443933710871	3.02973774599433e-42	147727	"ILF3-AS1"	"ILF3 antisense RNA 1 (head to head)"
"ENSG00000267104"	-0.087089426924911	0.0453466943860311	653645	"TBC1D3P1-DHX40P1"	"TBC1D3P1-DHX40P1 readthrough, transcribed pseudogene"
"ENSG00000267105"	0.805618411814885	1.21428641663544e-23	NA	NA	NA
"ENSG00000267106"	-0.411654856714598	3.73413327336379e-18	284385	"ZNF561-AS1"	"ZNF561 antisense RNA 1 (head to head)"
"ENSG00000267107"	-0.236533837995052	0.000571744862307938	100505495	"PCAT19"	"prostate cancer associated transcript 19 (non-protein coding)"
"ENSG00000267112"	0.53843607704819	2.86758868430626e-16	NA	NA	NA
"ENSG00000267120"	0.265731231544599	0.000103649871384702	NA	NA	NA
"ENSG00000267121"	0.483285236207927	0.000110623751896909	NA	NA	NA
"ENSG00000267122"	0.440935381283303	1.44531165492325e-10	NA	NA	NA
"ENSG00000267124"	0.411230789207891	4.3333057736296e-05	NA	NA	NA
"ENSG00000267125"	0.235834897176605	0.0027394824074893	NA	NA	NA
"ENSG00000267127"	0.0668918565718695	0.196534202632147	NA	NA	NA
"ENSG00000267135"	-0.0267549656800827	0.569726125360725	NA	NA	NA
"ENSG00000267139"	-0.223441348992689	8.95335939039118e-05	NA	NA	NA
"ENSG00000267140"	0.592057419006595	3.34950355982404e-11	NA	NA	NA
"ENSG00000267149"	0.278937942614909	6.00493184523858e-05	NA	NA	NA
"ENSG00000267165"	0.256362727584317	0.000528689255464535	109729129	"CHMP1B-AS1"	"CHMP1B antisense RNA 1"
"ENSG00000267168"	-0.0651628150107146	0.0649877610519969	NA	NA	NA
"ENSG00000267169"	-0.506220203266842	1.06162151592692e-20	100507373	"LOC100507373"	"uncharacterized LOC100507373"
"ENSG00000267174"	0.410960468041716	3.04339020072779e-11	NA	NA	NA
"ENSG00000267179"	-0.117464691133185	0.101320956269121	NA	NA	NA
"ENSG00000267194"	-0.147570378105419	0.065179468146261	NA	NA	NA
"ENSG00000267199"	-0.0182599847436162	0.757418751734816	NA	NA	NA
"ENSG00000267207"	-0.00488862178006352	0.939514899918112	NA	NA	NA
"ENSG00000267216"	0.116220779923612	0.000688213279937743	NA	NA	NA
"ENSG00000267221"	-1.10118227028731	1.4915950448663e-51	201181	"ZNF385C"	"zinc finger protein 385C"
"ENSG00000267228"	0.216296319283224	2.80215668413133e-08	51124	"IER3IP1"	"immediate early response 3 interacting protein 1"
"ENSG00000267244"	-0.158794273090183	0.0988312893245944	100288123	"LOC100288123"	"uncharacterized LOC100288123"
"ENSG00000267251"	-0.18446361032918	0.000924263681661874	NA	NA	NA
"ENSG00000267254"	-1.04020825768538	5.09660219552148e-61	284408	"ZNF790-AS1"	"ZNF790 antisense RNA 1"
"ENSG00000267259"	-1.19849690081837	7.18639356694457e-53	NA	NA	NA
"ENSG00000267261"	-0.00908343599111092	0.886204311722756	NA	NA	NA
"ENSG00000267265"	-0.13214407200632	0.063088315989558	NA	NA	NA
"ENSG00000267270"	-0.580558445054446	2.10346139212505e-14	100130522	"PARD6G-AS1"	"PARD6G antisense RNA 1"
"ENSG00000267272"	-0.889660154429644	6.45338910158517e-17	339524	"LINC01140"	"long intergenic non-protein coding RNA 1140"
"ENSG00000267278"	0.0739191337591183	0.267192182892937	100133991	"MAP3K14-AS1"	"MAP3K14 antisense RNA 1"
"ENSG00000267281"	-0.289249619298532	2.01093855034513e-12	NA	NA	NA
"ENSG00000267283"	-0.340810413448722	3.17322982498778e-06	NA	NA	NA
"ENSG00000267288"	-0.181185483423377	0.0168735090127048	105371795	"LOC105371795"	"uncharacterized LOC105371795"
"ENSG00000267296"	-0.471173603918607	1.5902662413078e-08	80054	"CEBPA-AS1"	"CEBPA antisense RNA 1 (head to head)"
"ENSG00000267302"	-0.304729425412781	8.91939386476019e-06	101927755	"LOC101927755"	"uncharacterized LOC101927755"
"ENSG00000267303"	0.298463601338467	1.59476994509187e-05	NA	NA	NA
"ENSG00000267314"	-0.907824838458506	3.57801351827542e-16	NA	NA	NA
"ENSG00000267317"	-0.708588926782162	2.85346011569238e-25	NA	NA	NA
"ENSG00000267318"	0.230620915935823	1.4475708660656e-05	NA	NA	NA
"ENSG00000267321"	-0.345105438795142	3.03264396585363e-07	NA	NA	NA
"ENSG00000267322"	-0.133322593869438	0.0512950204820175	677769	"SCARNA17"	"small Cajal body-specific RNA 17"
"ENSG00000267328"	-1.23965519530909	8.35010252859236e-27	NA	NA	NA
"ENSG00000267348"	0.265287239475669	0.000408502323132344	105372419	"LOC105372419"	"uncharacterized LOC105372419"
"ENSG00000267352"	-0.7602103711002	4.78208844170191e-25	NA	NA	NA
"ENSG00000267360"	-0.511092049562176	9.81165616566127e-32	NA	NA	NA
"ENSG00000267368"	0.329152171344083	0.00319151566385632	100134938	"UPK3BL"	"uroplakin 3B like"
"ENSG00000267379"	-0.45086836062528	7.38581387385109e-10	NA	NA	NA
"ENSG00000267383"	0.138445877206542	0.00609006811483359	NA	NA	NA
"ENSG00000267385"	0.472256499317301	0.00181421938519838	NA	NA	NA
"ENSG00000267387"	0.803669784426735	5.22531141354696e-24	NA	NA	NA
"ENSG00000267395"	-0.546276783841648	3.66537811664837e-12	109729182	"DM1-AS"	"DM1 locus antisense RNA"
"ENSG00000267416"	0.116228133675782	0.207879977435058	105371849	"LOC105371849"	"uncharacterized LOC105371849"
"ENSG00000267419"	-0.855919001920042	1.09110370605823e-43	NA	NA	NA
"ENSG00000267422"	0.0424595069601949	0.289476957850172	NA	NA	NA
"ENSG00000267426"	0.180700537121093	0.00279632246787161	NA	NA	NA
"ENSG00000267436"	0.0412434758113897	0.694670587721367	NA	NA	NA
"ENSG00000267439"	-0.0682386129348719	0.250672670292925	NA	NA	NA
"ENSG00000267449"	-0.165586287750237	0.0143502607441796	NA	NA	NA
"ENSG00000267458"	0.618768881255209	9.11239330062211e-22	NA	NA	NA
"ENSG00000267459"	-0.940349043681188	9.99286048964018e-41	NA	NA	NA
"ENSG00000267469"	-0.526182290675435	1.69535562446413e-21	NA	NA	NA
"ENSG00000267480"	0.118037264818838	0.0672000831320572	NA	NA	NA
"ENSG00000267481"	-0.720241175304104	3.16446843749568e-14	NA	NA	NA
"ENSG00000267484"	0.508839490077298	5.81563114715867e-18	NA	NA	NA
"ENSG00000267512"	0.797867463892125	7.61261533127648e-32	NA	NA	NA
"ENSG00000267519"	-0.349367960964018	8.77429608142678e-06	284454	"LOC284454"	"uncharacterized LOC284454"
"ENSG00000267520"	0.98932338289467	8.18029181408023e-42	NA	NA	NA
"ENSG00000267532"	0.131542936598606	0.00113534337393912	406971	"MIR195"	"microRNA 195"
"ENSG00000267534"	-0.0869407570378243	0.100222726259026	9294	"S1PR2"	"sphingosine-1-phosphate receptor 2"
"ENSG00000267541"	0.325561412204683	0.0596315377987854	NA	NA	NA
"ENSG00000267544"	0.284183325216255	5.84511512414923e-06	NA	NA	NA
"ENSG00000267551"	1.59593934496958	2.35450912950299e-70	100996351	"LOC100996351"	"uncharacterized LOC100996351"
"ENSG00000267561"	-0.272989205119727	1.29098929929534e-06	NA	NA	NA
"ENSG00000267575"	0.0743214575953759	0.226525374558392	101927151	"LOC101927151"	"uncharacterized LOC101927151"
"ENSG00000267576"	0.495004178416919	6.96302729657689e-17	NA	NA	NA
"ENSG00000267580"	0.266448818957247	4.443197574702e-05	NA	NA	NA
"ENSG00000267598"	0.942498773501903	6.05591338866864e-23	NA	NA	NA
"ENSG00000267601"	-0.894154149043017	1.85912009355684e-26	NA	NA	NA
"ENSG00000267607"	0.477142296246629	2.31883493902937e-13	NA	NA	NA
"ENSG00000267615"	-0.127337848582929	0.0205090603279696	NA	NA	NA
"ENSG00000267618"	0.278516925557835	1.90460505933487e-15	NA	NA	NA
"ENSG00000267633"	-0.072586952182477	0.218454329103884	NA	NA	NA
"ENSG00000267640"	-1.65206234737142	4.46532726180227e-55	NA	NA	NA
"ENSG00000267645"	0.186587980145852	0.053773172700981	246721	"POLR2J2"	"RNA polymerase II subunit J2"
"ENSG00000267669"	-0.929806726379528	3.72799014944575e-23	NA	NA	NA
"ENSG00000267673"	0.251611351988457	5.75906394859527e-05	112812	"FDX1L"	"ferredoxin 1 like"
"ENSG00000267680"	-0.552303232196839	7.12219641549047e-16	7767	"ZNF224"	"zinc finger protein 224"
"ENSG00000267688"	-0.408196685831356	1.61957912628896e-09	NA	NA	NA
"ENSG00000267697"	0.193799770146023	0.000927712680099002	767558	"LUZP6"	"leucine zipper protein 6"
"ENSG00000267699"	-0.404741529038066	2.89250900513817e-23	NA	NA	NA
"ENSG00000267710"	-0.516867516353171	2.12885849283587e-10	NA	NA	NA
"ENSG00000267724"	0.260093543730648	0.00476245479325712	NA	NA	NA
"ENSG00000267727"	0.108115658344159	0.314806407962429	NA	NA	NA
"ENSG00000267735"	-0.408368579703164	0.000232409335802666	NA	NA	NA
"ENSG00000267740"	0.212989546176516	0.00331585618615333	NA	NA	NA
"ENSG00000267742"	0.0947066414041461	0.152096702415119	NA	NA	NA
"ENSG00000267748"	0.150244069659535	0.0329901091247074	NA	NA	NA
"ENSG00000267755"	-0.485902598910344	6.46261585654622e-18	NA	NA	NA
"ENSG00000267776"	-0.898165052573401	6.07206257551435e-29	NA	NA	NA
